year,surface,2ndRnWon%,svWon%,1stRnWon%,outcome,2ndRnWon%player_w,2ndRnWon%player_l,2ndRnWon%opponent_w,2ndRnWon%opponent_l,2ndRnWon%playerCommon_w,2ndRnWon%playerCommon_l,2ndRnWon%opponentCommon_w,2ndRnWon%opponentCommon_l,2ndRnWon%pVariance_w,2ndRnWon%pVariance_l,2ndRnWon%oVariance_w,2ndRnWon%oVariance_l,2ndRnWon%pCommonVar_w,2ndRnWon%pCommonVar_l,2ndRnWon%oCommonVar_w,2ndRnWon%oCommonVar_l,1stRnWon%player_w,1stRnWon%player_l,1stRnWon%opponent_w,1stRnWon%opponent_l,1stRnWon%playerCommon_w,1stRnWon%playerCommon_l,1stRnWon%opponentCommon_w,1stRnWon%opponentCommon_l,1stRnWon%pVariance_w,1stRnWon%pVariance_l,1stRnWon%oVariance_w,1stRnWon%oVariance_l,1stRnWon%pCommonVar_w,1stRnWon%pCommonVar_l,1stRnWon%oCommonVar_w,1stRnWon%oCommonVar_l,svWon%player_w,svWon%player_l,svWon%opponent_w,svWon%opponent_l,svWon%playerCommon_w,svWon%playerCommon_l,svWon%opponentCommon_w,svWon%opponentCommon_l,svWon%pVariance_w,svWon%pVariance_l,svWon%oVariance_w,svWon%oVariance_l,svWon%pCommonVar_w,svWon%pCommonVar_l,svWon%oCommonVar_w,svWon%oCommonVar_l
2014,0,0.588235294,0.637037037,0.4,1,0.59323523,0.279796553,0.544864539,0.258655969,0.596518771,0.281593019,0.537591797,0.243910264,0.006798452,0.012833804,0.004874771,0.005081306,0.006870645,0.013845213,0.004187195,0.005132822,0.370713399,0.242037735,0.348810017,0.282863019,0.367511955,0.238245614,0.313696616,0.285862472,0.008009547,0.004499647,0.005345734,0.00553798,0.010252387,0.005013085,0.005205517,0.004819615,0.694939639,0.585029507,0.67875932,0.581195843,0.696971127,0.584273623,0.675626454,0.578319637,0.003746836,0.003567057,0.00260705,0.002713591,0.003806128,0.004258556,0.002686333,0.003180888
2014,0,0.564102564,0.721518987,0.307692308,1,0.509199879,0.269148494,0.578912812,0.255171003,0.508745823,0.230162904,0.582536635,0.208269997,0.001247597,0.010730124,0.007282405,0.008689469,0.00192825,0.008924625,0.009744757,0.003959678,0.299904169,0.233541056,0.343451605,0.219019619,0.304947792,0.216051717,0.3279683,0.208281085,0.004652033,0.00597841,0.004925826,0.003737963,0.000761035,0.006014879,0.005401034,0.002500959,0.704762659,0.618099889,0.732811655,0.61791286,0.713881108,0.597246635,0.754795236,0.652903605,0.003089491,0.005888247,0.003127689,0.003627475,0.004728144,0.002343277,0.003113877,0.004857344
2014,0,0.119402985,0.640350877,0.253731343,0,0.468979374,0.203423353,0.58718704,0.261836937,0.446502116,0.215517376,0.566706696,0.249997763,0.007952232,0.006208342,0.009628474,0.003754758,0.012655749,0.006546322,0.008072439,0.00367735,0.326952738,0.214738497,0.374750799,0.274218105,0.292521426,0.200511342,0.346597475,0.285051819,0.0060862,0.00421384,0.007025948,0.005061086,0.005182417,0.005407172,0.007964083,0.003501193,0.745535314,0.637616563,0.710712934,0.596106223,0.74890389,0.613685715,0.704611705,0.589805665,0.002145765,0.001549694,0.004849001,0.002130954,0.003064724,0.000868352,0.004547083,0.002259947
2014,0,0.133333333,0.492537313,0.088888889,0,0.59323523,0.279796553,0.583862673,0.258026037,0.581819058,0.304603148,0.569901471,0.228682343,0.006798452,0.012833804,0.01059808,0.003878563,0.005839663,0.014107644,0.00943977,0.001943249,0.370713399,0.242037735,0.366688834,0.268418454,0.342121267,0.239845704,0.345824618,0.304231736,0.008009547,0.004499647,0.010547507,0.002712808,0.005805783,0.005130164,0.004851971,0.000812106,0.694939639,0.585029507,0.712783636,0.580438115,0.68489416,0.577169693,0.725007421,0.548207635,0.003746836,0.003567057,0.003597955,0.005514608,0.002912065,0.003395505,0.00368212,0.003521762
2014,0,0.466666667,0.675675676,0.3,1,0.58718704,0.261836937,0.509199879,0.269148494,0.563624174,0.281620893,0.517363415,0.241164806,0.009628474,0.003754758,0.001247597,0.010730124,0.005075366,0.000704027,0.001072423,0.007750598,0.374750799,0.274218105,0.299904169,0.233541056,0.368641885,0.27257615,0.287100973,0.214358615,0.007025948,0.005061086,0.004652033,0.00597841,0.004501875,0.005126717,0.005878147,0.005372811,0.710712934,0.596106223,0.704762659,0.618099889,0.727521525,0.606078688,0.692564545,0.589062624,0.004849001,0.002130954,0.003089491,0.005888247,0.004745756,0.003838092,0.002311704,0.003527258
2014,0,0.636363636,0.658333333,0.280487805,1,0.583862673,0.258026037,0.58718704,0.261836937,0.575094573,0.296512114,0.559823695,0.267306588,0.01059808,0.003878563,0.009628474,0.003754758,0.007173487,0.005788742,0.006321287,0.005083889,0.366688834,0.268418454,0.374750799,0.274218105,0.343888975,0.240785297,0.358735539,0.251147477,0.010547507,0.002712808,0.007025948,0.005061086,0.005670841,0.000800565,0.006844778,0.005110605,0.712783636,0.580438115,0.710712934,0.596106223,0.712168005,0.519017094,0.704421869,0.604793132,0.003597955,0.005514608,0.004849001,0.002130954,0.003392574,0.000739128,0.004717051,0.002570032
2014,0.5,0.146341463,0.494252874,0.195121951,0,0.610586572,0.242692818,0.58718704,0.261836937,0.588293651,0.249033671,0.556914132,0.255058374,0.00123081,0.006402577,0.009628474,0.003754758,0.000355293,0.002874584,0.003924466,0.000850721,0.370448212,0.230659349,0.374750799,0.274218105,0.351968614,0.231443986,0.356413943,0.298575329,0.00107019,0.002881647,0.007025948,0.005061086,0.000580799,0.002594462,0.005115515,0.003846491,0.642296637,0.560153299,0.710712934,0.596106223,0.583163265,0.538518034,0.701628441,0.59023155,0.007182495,0.003910039,0.004849001,0.002130954,0.000283476,0.002863205,0.003319072,0.001327839
2014,0.5,0.525,0.68503937,0.375,1,0.495500024,0.23251364,0.512533314,0.267741042,0.496139631,0.212823972,0.511953929,0.279097761,0.008577422,0.007071798,0.006353509,0.006594497,0.006673565,0.003462446,0.006320913,0.002944444,0.33244699,0.23724715,0.350546969,0.238091658,0.342184931,0.232100288,0.346481703,0.187368072,0.007080598,0.004473375,0.005999958,0.00454483,0.005057822,0.004549654,0.008236907,0.001972241,0.715892617,0.59173455,0.680195838,0.574873731,0.691388241,0.607953849,0.684205171,0.560513906,0.002880525,0.008549431,0.001500847,0.003907653,0.004661692,0.004500885,0.002453207,0.005873436
2014,0.5,0.272727273,0.6,0.136363636,0,0.512753288,0.276518942,0.519861803,0.290454589,0.46875,0.275760056,0.456140351,0.260785058,0.004228643,0.010444503,0.006985114,0.01120383,0,0.004994387,0,0.002662584,0.294474414,0.193684753,0.365973758,0.253403344,0.291891892,0.141288322,0.2421875,0.249376144,0.006547324,0.009372271,0.006089963,0.001730076,0,0.00102015,0,0.000943184,0.682171907,0.596068833,0.69632728,0.58202742,0.741293532,0.572638609,0.725806452,0.60877484,0.00260508,0.005711439,0.00259016,0.001635297,0,0.000484566,0,0.001414236
2014,0.5,0.6,0.75,0.366412214,1,0.578912812,0.255171003,0.564176288,0.240781771,0.577622083,0.245826976,0.518286311,0.229512965,0.007282405,0.008689469,0.003608534,0.008109482,0.003292585,0.005030652,0.001118088,0.007668692,0.343451605,0.219019619,0.314424351,0.205949668,0.344490682,0.178689015,0.319019139,0.177310562,0.004925826,0.003737963,0.007575273,0.004580126,0.005597999,0.003993981,9.86E-05,0.002873724,0.732811655,0.61791286,0.672758926,0.578699487,0.72766363,0.630270196,0.678812532,0.590184031,0.003127689,0.003627475,0.00248356,0.004693049,0.002591692,0.003279159,0.000339856,0.004369109
2014,0.5,0.543478261,0.67032967,0.276190476,1,0.545723806,0.272132457,0.615370886,0.354316137,0.486486486,0.183206107,0.625,0.466666667,0.002254937,0.009547142,0.002902735,0.008900572,0,0,0,0,0.347741188,0.227119632,0.384923681,0.232072212,0.382716049,0.381679389,0.549295775,0.2,0.000727439,0.006291299,0.011806016,0.005953467,0,0,0,0,0.618520697,0.534997523,0.618265752,0.551645741,0.655172414,0.593908629,0.681818182,0.53164557,0.000747184,0.00173743,0.003088231,0.003108486,0,0,0,0
2014,0.5,0.298969072,0.711267606,0.278350515,0,0.518132189,0.285561278,0.501149861,0.25377978,0.542905713,0.311425577,0.422879305,0.240087223,0.003838208,0.005576002,0.008061071,0.007222207,0.001259691,0.009736948,0.002920032,0.004652037,0.327329867,0.245846423,0.328810312,0.194385416,0.303950436,0.233073197,0.311767889,0.181843956,0.005342886,0.003460794,0.004736613,0.007058377,0.001573841,0.003936179,0.001501932,0.006744921,0.663223426,0.587006186,0.714562881,0.604108057,0.656459663,0.569991705,0.756161768,0.608073497,0.001880552,0.003121549,0.003520352,0.004603361,0.002835985,0.004417843,0.003153523,0.004213124
2014,0.5,0.298701299,0.647887324,0.233766234,0,0.523923445,0.207096959,0.548647136,0.293266256,0.5,0.20991986,0.523185484,0.247277692,0.000347214,0.001707242,0.002445929,0.017388575,0,0.002000878,0.001545631,0.005453533,0.258214327,0.228346576,0.359577881,0.254295112,0.277777778,0.228401856,0.435344828,0.274705433,0.000584852,0.005167463,0.004101327,0.002124517,0,0.006200938,0.004180291,0.001733075,0.728809119,0.600651216,0.689432161,0.577384519,0.657534247,0.602414112,0.651789113,0.534283274,0.002633973,0.001591412,0.001879146,0.004716624,0,0.001891047,9.86E-06,0.005779501
2014,0.5,0.5,0.75,0.318181818,1,0.544538761,0.240905625,0.545580826,0.256628751,0.529145299,0.259506331,0.526315789,0.201169591,0.006089845,0.005814804,0.003455201,0.007499577,0.00314619,0.003799935,0,0.001872713,0.342715573,0.287165441,0.368042561,0.226807403,0.352875786,0.297867498,0.3375,0.205263158,0.005280566,0.00231698,0.003060732,0.001646946,0.006373277,0.000856395,0,2.77E-05,0.701647038,0.588090529,0.660276648,0.548246411,0.695833333,0.572984699,0.61971831,0.496612084,0.003576284,0.002364298,0.000886155,0.005217585,0.002743056,0.003392663,0,0.003822884
2014,0.5,0.373134328,0.52739726,0.253731343,0,0.574386545,0.262654476,0.576037836,0.284391162,0.576923077,0.239130435,0.482758621,0.364705882,0.001058445,0.004156923,0.008514677,0.009947904,0,0,0,0,0.29159786,0.220903266,0.329196736,0.261778572,0.354166667,0.195652174,0.232142857,0.352941176,0.002095895,0.003316392,0.008647792,0.00391804,0,0,0,0,0.713325377,0.559920913,0.686645334,0.580996678,0.775,0.450704225,0.732673267,0.582191781,0.001904752,0.006158981,0.002900459,0.003106123,0,0,0,0
2014,0.5,0.219178082,0.605633803,0.219178082,0,0.509787195,0.246245403,0.558761292,0.263796731,0.51744186,0.247427873,0.542642057,0.251452509,0.002776946,0.008015037,0.009816225,0.006007979,0.000304218,0.007962064,0.000726953,0.005057994,0.309112099,0.206687799,0.34005929,0.195940676,0.354411765,0.22499471,0.275204156,0.175122169,0.003335666,0.005388259,0.004592453,0.004444221,0.001424692,0.004998533,0.000417396,0.002178501,0.716184011,0.577428273,0.70158704,0.588116967,0.719127726,0.523607219,0.683086638,0.564639154,0.000667311,0.005739653,0.004484958,0.004582908,0.000758393,0.002015187,0.002105134,0.006604452
2014,0.5,0.456140351,0.664556962,0.272727273,1,0.530133894,0.213700153,0.490122011,0.24569499,0.425531915,0.194438088,0.5625,0.316875254,0.007848134,0.00791638,0.008124453,0.012371949,0,0.013080346,0,0.036587922,0.345909144,0.21016538,0.361434407,0.206653558,0.358974359,0.243302187,0.450704225,0.214476496,0.00224347,0.0065865,0.003250983,0.001755383,0,0.003013237,0,0.003575862,0.651813344,0.560132421,0.671115451,0.607041766,0.637681159,0.484787565,0.702380952,0.529014281,0.002966019,0.006951035,0.003751024,0.008195507,0,0.007297618,0,0.011027091
2014,0.5,0.270833333,0.481481481,0.166666667,0,0.524599819,0.280909052,0.54973016,0.28682215,0.637931034,0.238422958,0.55,0.278996331,0.00447937,0.017089838,0.006661407,0.007038635,0,0.001421299,0,0.014950297,0.310152775,0.217245338,0.398514135,0.211527143,0.25,0.20393173,0.396226415,0.19134696,0.0167872,0.003589836,0.002331237,0.008540653,0,0.00383879,0,0.001523367,0.704895231,0.578024727,0.687774106,0.592706883,0.616352201,0.566828555,0.743243243,0.567975204,0.003956928,0.002466072,0.003085671,0.00421749,0,0.001595715,0,0.004178748
2014,0.5,0.473684211,0.824742268,0.197368421,1,0.405225948,0.20314272,0.528885503,0.277089792,0.50227591,0.082474227,0.575510204,0.320754717,0.028201161,0.017203382,0.006090926,0.013188291,0.00263123,0,0.00059975,0,0.300465872,0.167885235,0.336969622,0.1975879,0.269613583,0.288659794,0.348870056,0.094339623,0.006935303,0.00336744,0.005044641,0.005032793,0.008288674,0,0.00024139,0,0.687926256,0.617980379,0.664921729,0.589075023,0.66547756,0.56557377,0.641775396,0.626984127,0.001245461,0.002961433,0.002451463,0.002751443,5.26E-05,0,0.00017948,0
2014,0.5,0.215686275,0.654929577,0.205882353,0,0.537649908,0.308887582,0.58718704,0.261836937,0.516986894,0.363841227,0.573540457,0.184615385,0.00526174,0.01615101,0.009628474,0.003754758,0.002546974,0.015482878,0.010425872,0,0.372340014,0.217136249,0.374750799,0.274218105,0.379061983,0.238668951,0.357190442,0.353846154,0.010271513,0.004206598,0.007025948,0.005061086,0.018258912,0.002082928,0.004226516,0,0.689335088,0.569166896,0.710712934,0.596106223,0.692535599,0.557374076,0.710462112,0.566666667,0.00213056,0.006590485,0.004849001,0.002130954,0.002460277,0.006416726,0.004595414,0
2014,0.5,0.163636364,0.619834711,0.145454545,0,0.583280742,0.258864908,0.540135288,0.277887088,0.463414634,0.274684302,0.54028379,0.239849099,0.006606879,0.007037573,0.004667228,0.005707143,0,0.01007794,0.002779143,0.007856981,0.345020203,0.226836541,0.356724247,0.227805167,0.35,0.195865464,0.315562783,0.183968307,0.004527533,0.003357753,0.005383579,0.005152121,0,0.001733163,0.000795853,0.004589843,0.694642123,0.582619461,0.658729544,0.58325309,0.715789474,0.581475678,0.651773595,0.572685162,0.002620198,0.004303975,0.002805739,0.001754237,0,0.004632496,0.00040147,0.002766462
2014,0.5,0.375,0.751219512,0.246478873,1,0.495500024,0.23251364,0.493855677,0.28860658,0.4863728,0.27328216,0.52243782,0.33861579,0.008577422,0.007071798,0.005600697,0.008900415,0.003214867,0.00118406,0.002079768,0.008941386,0.33244699,0.23724715,0.299790158,0.213593368,0.297877813,0.238654075,0.301495285,0.165453792,0.007080598,0.004473375,0.004238784,0.004022417,0.00265244,0.002245443,0.005798923,0.002278797,0.715892617,0.59173455,0.712152706,0.654281541,0.716191155,0.624390886,0.701658831,0.661566595,0.002880525,0.008549431,0.001329547,0.001825043,0.002016516,0.000719093,0.001633408,0.001288621
2014,0.5,0.604651163,0.819277108,0.212121212,1,0.543901621,0.276937531,0.509199879,0.269148494,0.514285714,0.281986962,0.529049635,0.310344828,0.013317479,0.019073734,0.001247597,0.010730124,0,0.001534424,0.000208906,0,0.322220466,0.234125326,0.299904169,0.233541056,0.341463415,0.242675852,0.313499824,0.155172414,0.005136253,0.003665776,0.004652033,0.00597841,0,0.004624959,0.003592102,0,0.680743713,0.555643384,0.704762659,0.618099889,0.763157895,0.554399616,0.6959653,0.639534884,0.002754065,0.006130509,0.003089491,0.005888247,0,0.005927925,0.00455304,0
2014,0.5,0.279411765,0.581967213,0.117647059,0,0.529531828,0.290124571,0.519861803,0.290454589,0.564102564,0.293678785,0.62504073,0.153846154,0.00101647,0.003930102,0.006985114,0.01120383,0,0.003230408,0.005284705,0,0.304297393,0.227234473,0.365973758,0.253403344,0.376811594,0.310770483,0.408151455,0.326923077,0.002785073,0.005967842,0.006089963,0.001730076,0,0.007050349,0.002459832,0,0.681225557,0.604976712,0.69632728,0.58202742,0.696721311,0.576153011,0.699303264,0.525641026,0.001539848,0.002601843,0.00259016,0.001635297,0,0.003683166,0.00310817,0
2014,0.5,0.47826087,0.773109244,0.257425743,1,0.578912812,0.255171003,0.513587296,0.248300938,0.582015111,0.224098284,0.499160645,0.237777157,0.007282405,0.008689469,0.005438183,0.008504067,0.003798564,0.00430574,0.007472219,0.007763867,0.343451605,0.219019619,0.285946095,0.224983559,0.300810453,0.201150804,0.261149851,0.199088824,0.004925826,0.003737963,0.006859783,0.005130312,0.000652332,0.004048347,0.010060627,0.005198328,0.732811655,0.61791286,0.687197368,0.553182338,0.721365154,0.617936569,0.699801708,0.556823724,0.003127689,0.003627475,0.003298281,0.004821068,0.003121636,0.001947662,0.001334367,0.005744775
2014,0.5,0.436363636,0.767857143,0.285714286,1,0.501149861,0.25377978,0.548647136,0.293266256,0.504098361,0.241333599,0.54691648,0.256107783,0.008061071,0.007222207,0.002445929,0.017388575,1.68E-05,0.004342845,0.002985351,0.016337632,0.328810312,0.194385416,0.359577881,0.254295112,0.32771261,0.210057223,0.343752065,0.276466497,0.004736613,0.007058377,0.004101327,0.002124517,0.004919178,0.00969654,0.000877521,0.002568413,0.714562881,0.604108057,0.689432161,0.577384519,0.74375898,0.591409663,0.6611266,0.566454691,0.003520352,0.004603361,0.001879146,0.004716624,0.009086185,0.003638385,0.000936664,0.002245781
2014,0.5,0.252873563,0.54491018,0.287356322,0,0.595108736,0.304289974,0.532814238,0.268885487,0.590880796,0.240740741,0.548387097,0.264936915,0.007671596,0.011545144,0.000242514,0.0032677,0.011408235,0,0,0.003724042,0.373083213,0.230283588,0.47489648,0.262349753,0.384536577,0.074074074,0.297619048,0.246560847,0.006995494,0.004894886,0.031427288,0.006278823,0.005502503,0,0,0.001768288,0.697685608,0.582897123,0.647691872,0.610195502,0.692357755,0.653465347,0.719626168,0.612796194,0.003528796,0.003402093,0.005174543,0.00105147,0.001302905,0,0,0.000630374
2014,0.5,0.452830189,0.654411765,0.358974359,1,0.544538761,0.240905625,0.537248633,0.28441471,0.540147236,0.221625985,0.55952381,0.284468819,0.006089845,0.005814804,0.00509632,0.011188625,0.002295305,0.005418691,0.002906274,0.012828507,0.342715573,0.287165441,0.294291316,0.227140749,0.30637937,0.285731432,0.275625537,0.193304683,0.005280566,0.00231698,0.004686209,0.005029754,0.006433295,0.001975274,0.007106961,0.001633377,0.701647038,0.588090529,0.729247435,0.558309924,0.691198835,0.593320039,0.768080193,0.590518721,0.003576284,0.002364298,0.003375326,0.003765939,0.002310125,0.002366612,0.002150101,0.0014141
2014,0.5,0.470588235,0.833333333,0.195876289,1,0.470072822,0.191628605,0.537468699,0.234317348,0.429086538,0.183004773,0.47286244,0.249559259,0.006628506,0.002767147,0.005319345,0.004129713,0.00304622,0.00261765,0.001664686,0.002356702,0.261935333,0.194077056,0.3357541,0.212452153,0.23320788,0.213005671,0.267185424,0.262001917,0.005242083,0.006254664,0.01079031,0.007613171,0.00225503,0.002169152,0.004815637,0.0098137,0.740344796,0.67101479,0.661440599,0.598091986,0.69700718,0.661218295,0.646937184,0.586020277,0.002378241,0.012984139,0.00276887,0.003091304,0.001434506,0.002079168,0.000844918,0.003849043
2014,0.5,0.413043478,0.642424242,0.323529412,1,0.54973016,0.28682215,0.530133894,0.213700153,0.509090909,0.268057317,0.571428571,0.240795916,0.006661407,0.007038635,0.007848134,0.00791638,0,0.00906087,0,0.009428645,0.398514135,0.211527143,0.345909144,0.21016538,0.402173913,0.190426262,0.315789474,0.24978812,0.002331237,0.008540653,0.00224347,0.0065865,0,0.006562525,0,0.002806449,0.687774106,0.592706883,0.651813344,0.560132421,0.602564103,0.574381349,0.702380952,0.521170549,0.003085671,0.00421749,0.002966019,0.006951035,0,0.005681842,0,0.006659788
2014,0.5,0.075471698,0.619565217,0.094339623,0,0.405225948,0.20314272,0.544601114,0.236217061,0.302483481,0.210779811,0.538405083,0.214494057,0.028201161,0.017203382,0.008161719,0.005443361,0.041104243,0.019638252,0.008330531,0.003870517,0.300465872,0.167885235,0.361109795,0.263973358,0.329450603,0.171034932,0.339714806,0.309731915,0.006935303,0.00336744,0.007631632,0.002885493,0.007786081,0.003181346,0.008980811,0.000992759,0.687926256,0.617980379,0.736851486,0.623064263,0.69742511,0.62508161,0.753868242,0.619929835,0.001245461,0.002961433,0.003443124,0.003460646,0.001435712,0.003118303,0.003531269,0.000852813
2014,0.5,0.435483871,0.658767773,0.243902439,1,0.355555556,0.334920635,0.55380411,0.270504907,0.355555556,0.355555556,0.520344828,0.388486312,0,0.0004258,0.006229133,0.011819611,0,0,0.010069084,0.000358008,0.194805195,0.10952381,0.374325936,0.213137727,0.194805195,0.133333333,0.365329853,0.222624799,0,0.000566893,0.005018927,0.004481412,0,0,0.000338232,0.008498999,0.707142857,0.547697368,0.700121154,0.610091144,0.707142857,0.557894737,0.649529042,0.546695852,0,0.000103986,0.001665089,0.003686917,0,0,0.001165842,0.0011903
2014,0.5,0.612244898,0.6375,0.351851852,1,0.58718704,0.261836937,0.540135288,0.277887088,0.563052337,0.247007109,0.55280499,0.27764685,0.009628474,0.003754758,0.004667228,0.005707143,0.005334341,0.002537991,0.002714752,0.004420945,0.374750799,0.274218105,0.356724247,0.227805167,0.345676664,0.29910068,0.337883058,0.231456642,0.007025948,0.005061086,0.005383579,0.005152121,0.005156263,0.003280966,0.003387979,0.004276992,0.710712934,0.596106223,0.658729544,0.58325309,0.711181175,0.581870291,0.642328568,0.572931786,0.004849001,0.002130954,0.002805739,0.001754237,0.005856053,0.00169678,0.003039972,0.001428896
2014,0.5,0.4,0.766233766,0.5,1,0.495500024,0.23251364,0.456259427,0.221825397,0.595588235,0.102370074,0.450980392,0.266071429,0.008577422,0.007071798,2.79E-05,0.003968569,0.023842993,0.000199792,0,7.97E-05,0.33244699,0.23724715,0.314153005,0.234656085,0.33045738,0.204359414,0.226666667,0.146428571,0.007080598,0.004473375,0.007653859,0.021767168,5.45E-05,0.011303984,0,0.009298469,0.715892617,0.59173455,0.692453536,0.580950636,0.698005698,0.713109354,0.782258065,0.594115029,0.002880525,0.008549431,0.008064853,0.000411223,3.25E-05,0.005889905,0,9.69E-05
2014,0.5,0.611111111,0.701612903,0.28358209,1,0.546045007,0.240645218,0.543901621,0.276937531,0.454545455,0.158729872,0.636363636,0.206655002,0.012484251,0.010539369,0.013317479,0.019073734,0,0.005666338,0,0.002037419,0.329076663,0.213408466,0.322220466,0.234125326,0.3,0.188654137,0.280701754,0.251429281,0.004964778,0.003915889,0.005136253,0.003665776,0,0.004532851,0,0.004150136,0.707868266,0.572466205,0.680743713,0.555643384,0.739495798,0.564996803,0.644171779,0.495796306,0.001485623,0.003592792,0.002754065,0.006130509,0,0.001871767,0,0.002330084
2014,0.5,0.56,0.675,0.306818182,1,0.519861803,0.290454589,0.578912812,0.255171003,0.521844781,0.254624404,0.544967636,0.228784384,0.006985114,0.01120383,0.007282405,0.008689469,0.00561115,0.008814588,0.003429237,0.006112972,0.365973758,0.253403344,0.343451605,0.219019619,0.344724919,0.258721925,0.318286674,0.246206449,0.006089963,0.001730076,0.004925826,0.003737963,0.009537677,0.001696184,0.004849497,0.003727946,0.69632728,0.58202742,0.732811655,0.61791286,0.697914417,0.562569517,0.71279814,0.605040905,0.00259016,0.001635297,0.003127689,0.003627475,0.001729374,0.000904348,0.002747986,0.002826859
2014,0.5,0.24137931,0.625,0.195402299,0,0.529038034,0.284704961,0.522097136,0.324503771,0.496746483,0.403356207,0.569030832,0.325842015,0.005506225,0.010379295,0.005417376,0.022261564,0.000899248,0.003088634,0.005794849,0.006703794,0.347315548,0.265655434,0.335537643,0.21504057,0.25536099,0.206808274,0.350793963,0.213724547,0.005302046,0.005915357,0.006988377,0.003603564,0.001245571,0.007962544,0.001773424,0.001478788,0.655198127,0.523046759,0.738835409,0.601091552,0.657594137,0.499860647,0.74704743,0.613353513,0.003123927,0.002783199,0.00311686,0.005033334,0.00237262,0.000975513,0.001982441,0.004339093
2014,0.5,0.274193548,0.651685393,0.177419355,0,0.532814238,0.268885487,0.501149861,0.25377978,0.517241379,0.219858156,0.452830189,0.191780822,0.000242514,0.0032677,0.008061071,0.007222207,0,0,0,0,0.47489648,0.262349753,0.328810312,0.194385416,0.652173913,0.312056738,0.333333333,0.109589041,0.031427288,0.006278823,0.004736613,0.007058377,0,0,0,0,0.647691872,0.610195502,0.714562881,0.604108057,0.575757576,0.641176471,0.638157895,0.696428571,0.005174543,0.00105147,0.003520352,0.004603361,0,0,0,0
2014,0.5,0.195121951,0.615384615,0.170731707,0,0.507377269,0.306201721,0.544538761,0.240905625,0.580485548,0.317892876,0.515527498,0.255391106,0.010406283,0.010684375,0.006089845,0.005814804,0.007702429,0.013661975,0.003570138,0.004161883,0.355761264,0.233058781,0.342715573,0.287165441,0.40411997,0.230115997,0.361487378,0.287646225,0.004183506,0.0031167,0.005280566,0.00231698,0.005270889,0.00307616,0.007117291,0.001884753,0.684827665,0.595661549,0.701647038,0.588090529,0.674518498,0.571984254,0.669124272,0.573680385,0.002058788,0.008302274,0.003576284,0.002364298,0.001869534,0.00989986,0.001485062,0.00225766
2014,0.5,0.163043478,0.729032258,0.141304348,0,0.470072822,0.191628605,0.492423996,0.219248391,0.473811839,0.155201232,0.509529225,0.179810392,0.006628506,0.002767147,0.006489639,0.005270159,0.003753146,0.000882884,0.001655615,0.006176405,0.261935333,0.194077056,0.322854349,0.214256326,0.24785964,0.212777782,0.32019543,0.210055619,0.005242083,0.006254664,0.003742025,0.003315497,0.001675458,0.000545306,0.003184233,0.002403026,0.740344796,0.67101479,0.717550675,0.594588073,0.715027409,0.666133837,0.763132723,0.57398627,0.002378241,0.012984139,0.005030863,0.00873635,0.001544149,0.00341767,0.005532253,0.013065461
2014,0.5,0.575757576,0.734265734,0.232323232,1,0.558761292,0.263796731,0.504649422,0.256916751,0.508916505,0.230769231,0.625,0.225200629,0.009816225,0.006007979,0.015003086,0.012608883,0.003038143,0,0.011736111,0.007169595,0.34005929,0.195940676,0.318660037,0.223921973,0.366502431,0.153846154,0.319252912,0.209253744,0.004592453,0.004444221,0.004960971,0.002378761,0.004389386,0,0.005256201,0.002606938,0.70158704,0.588116967,0.716935134,0.636667056,0.667472165,0.59,0.691974188,0.609586247,0.004484958,0.004582908,0.003324657,0.003810062,0.001033809,0,0.008034434,0.004869107
2014,0.5,0.666666667,0.739726027,0.393442623,1,0.544601114,0.236217061,0.54973016,0.28682215,0.522633099,0.247854583,0.558912656,0.311223062,0.008161719,0.005443361,0.006661407,0.007038635,0.011584407,0.001277385,0.002003791,0.01238657,0.361109795,0.263973358,0.398514135,0.211527143,0.344877122,0.264722372,0.404064477,0.162231035,0.007631632,0.002885493,0.002331237,0.008540653,0.003135024,0.002313733,5.32E-05,0.005711908,0.736851486,0.623064263,0.687774106,0.592706883,0.726817192,0.601152728,0.669532681,0.597490718,0.003443124,0.003460646,0.003085671,0.00421749,0.002392603,0.001661008,0.003321164,0.004331056
2014,0.5,0.387096774,0.891566265,0.216666667,1,0.468979374,0.203423353,0.556127003,0.288171143,0.469624438,0.314606742,0.545954229,0.328667413,0.007952232,0.006208342,0.005058754,0.005142235,0.006712492,0,0.002677248,0.013957319,0.326952738,0.214738497,0.353771316,0.232392351,0.311921619,0.202247191,0.384238296,0.193169093,0.0060862,0.00421384,0.00667337,0.003631628,0.003591294,0,0.000100891,8.03E-05,0.745535314,0.637616563,0.660119013,0.578309934,0.749130087,0.713333333,0.656841379,0.642161512,0.002145765,0.001549694,0.002694107,0.002414399,0.003074084,0,7.20E-05,2.10E-05
